head	relation	tail	prompt	prediction
9878702	_member_meronym	13144303	"Is the following triple valid? Head: strapper, a large and strong and heavyset man; ""he was a bull of a man""; ""a thick-skinned bruiser ready to give as good as he got"", Relation: member meronym, Tail: vitidaceae, a family of vines belonging to order Rhamnales. Answer with 'Yes' or 'No'."	No
12025849	_hypernym	13112664	Is the following triple valid? Head: genus tithonia, genus of robust herbs of Mexico and Central America: Mexican sunflower, Relation: hypernym, Tail: shrub, a low woody perennial plant usually having several major stems. Answer with 'Yes' or 'No'.	Yes
14213512	_hypernym	12989462	Is the following triple valid? Head: misshapenness, an affliction in which some part of the body is misshapen or malformed, Relation: hypernym, Tail: usneaceae, fruticose lichens having prostrate or erect or pendulous thalli: genera Usnea, Evernia, Ramalina, Alectoria. Answer with 'Yes' or 'No'.	No
10526096	_derivationally_related_form	6581410	"Is the following triple valid? Head: reveller, a celebrant who shares in a noisy party; ""the clubs attract revelers as young as thirteen"", Relation: derivationally related form, Tail: utility program, (computer science) a program designed for general support of the processes of a computer; ""a computer system provides utility programs to perform the tasks needed by most users"". Answer with 'Yes' or 'No'."	No
1153861	_hypernym	12265900	Is the following triple valid? Head: patronage, (politics) granting favors or giving contracts or making appointments to office in return for political support, Relation: hypernym, Tail: nothofagus, beeches of temperate southern hemisphere except Africa: southern beech. Answer with 'Yes' or 'No'.	No
583239	_also_see	7800487	"Is the following triple valid? Head: constant, steadfast in purpose or devotion or affection; ""a man constant in adherence to his ideals""; ""a constant lover""; ""constant as the northern star"", Relation: also see, Tail: cattle cake, a concentrated feed for cattle; processed in the form of blocks or cakes. Answer with 'Yes' or 'No'."	No
11463371	_hypernym	1111028	"Is the following triple valid? Head: radiance, the amount of electromagnetic radiation leaving or arriving at a point on a surface, Relation: hypernym, Tail: win, obtain advantages, such as points, etc.; ""The home team was gaining ground""; ""After defeating the Knicks, the Blazers pulled ahead of the Lakers in the battle for the number-one playoff berth in the Western Conference"". Answer with 'Yes' or 'No'."	No
9859557	_has_part	5505131	Is the following triple valid? Head: chargeman, a workman employed to blast with explosives, Relation: has part, Tail: sympathetic nervous system, originates in the thoracic regions of the spinal cord; opposes physiological effects of the parasympathetic: reduces digestive secretions; speeds the heart; contracts blood vessels. Answer with 'Yes' or 'No'.	No
15285622	_derivationally_related_form	2499312	"Is the following triple valid? Head: infant mortality rate, the death rate during the first year of life, Relation: derivationally related form, Tail: expatriate, expel from a country; ""The poet was exiled because he signed a letter protesting the government's actions"". Answer with 'Yes' or 'No'."	No
10037922	_synset_domain_topic_of	8081668	"Is the following triple valid? Head: prohibitionist, a reformer who opposes the use of intoxicating beverages, Relation: synset domain topic of, Tail: religion, an institution to express belief in a divine power; ""he was raised in the Baptist religion""; ""a member of his own faith contradicted him"". Answer with 'Yes' or 'No'."	Yes
1575401	_hypernym	7038400	Is the following triple valid? Head: redwing, North American blackbird with scarlet patches on the wings, Relation: hypernym, Tail: musical arrangement, a piece of music that has been adapted for performance by a particular set of voices or instruments. Answer with 'Yes' or 'No'.	No
2248147	_member_meronym	9306840	Is the following triple valid? Head: superfamily coccoidea, scale insects and mealybugs, Relation: member meronym, Tail: hudson river, a New York river; flows southward into New York Bay; explored by Henry Hudson early in the 17th century. Answer with 'Yes' or 'No'.	No
1233156	_derivationally_related_form	9663472	"Is the following triple valid? Head: visit, the act of going to see some person or place or thing for a short time; ""he dropped by for a visit"", Relation: derivationally related form, Tail: ojibway, a member of an Algonquian people who lived west of Lake Superior. Answer with 'Yes' or 'No'."	No
4618781	_hypernym	14621446	"Is the following triple valid? Head: personhood, being a person; ""finding her own personhood as a campus activist"", Relation: hypernym, Tail: radical, (chemistry) two or more atoms bound together as a single unit and forming part of a molecule. Answer with 'Yes' or 'No'."	No
13471815	_verb_group	2116568	"Is the following triple valid? Head: ejaculation, the discharge of semen in males, Relation: verb group, Tail: horripilate, cause (someone's) hair to stand on end and to have goosebumps; ""Hitchcock movies horripilate me"". Answer with 'Yes' or 'No'."	Yes
40188	_derivationally_related_form	2763609	"Is the following triple valid? Head: tease, ruffle (one's hair) by combing the ends towards the scalp, for a full effect, Relation: derivationally related form, Tail: flicker, shine unsteadily; ""The candle flickered"". Answer with 'Yes' or 'No'."	Yes
12611815	_synset_domain_topic_of	6084469	Is the following triple valid? Head: water-plantain family, perennial or annual aquatic or marsh plants, Relation: synset domain topic of, Tail: chemistry, the science of matter; the branch of the natural sciences dealing with the composition of substances and their properties and reactions. Answer with 'Yes' or 'No'.	Yes
14641397	_derivationally_related_form	13555446	Is the following triple valid? Head: iodine, a nonmetallic element belonging to the halogens; used especially in medicine and photography and in dyes; occurs naturally only in combination in small quantities (as in sea water or rocks), Relation: derivationally related form, Tail: shaping, any process serving to define the shape of something. Answer with 'Yes' or 'No'.	Yes
12378249	_hypernym	3808977	Is the following triple valid? Head: ramontchi, small shrubby tree of Madagascar cultivated in tropical regions as a hedge plant and for its deep red acid fruits resembling small plums, Relation: hypernym, Tail: narcotic antagonist, an antagonist used to counteract the effects of narcotics (especially to counteract the depression of respiration). Answer with 'Yes' or 'No'.	No
1741446	_verb_group	683127	"Is the following triple valid? Head: work, prepare for crops; ""Work the soil""; ""cultivate the land"", Relation: verb group, Tail: bethink, consider or ponder something carefully; ""She bethought her of their predicament"". Answer with 'Yes' or 'No'."	No
5638606	_derivationally_related_form	1742556	"Is the following triple valid? Head: marksmanship, skill in shooting, Relation: derivationally related form, Tail: hoe, dig with a hoe; ""He is hoeing the flower beds"". Answer with 'Yes' or 'No'."	Yes
1940488	_member_meronym	562280	Is the following triple valid? Head: phylum mollusca, gastropods; bivalves; cephalopods; chitons, Relation: member meronym, Tail: obstruction, getting in someone's way. Answer with 'Yes' or 'No'.	Yes
15155220	_hypernym	6714976	"Is the following triple valid? Head: twenty-four hours, time for Earth to make a complete rotation on its axis; ""two days later they left""; ""they put on two performances every day""; ""there are 30,000 passengers per day"", Relation: hypernym, Tail: disrespect, an expression of lack of respect. Answer with 'Yes' or 'No'."	No
8813699	_hypernym	6619065	"Is the following triple valid? Head: verona, a city in Veneto on the River Adige, Relation: hypernym, Tail: show, a social event involving a public performance or entertainment; ""they wanted to see some of the shows on Broadway"". Answer with 'Yes' or 'No'."	No
2002410	_hypernym	1395254	"Is the following triple valid? Head: fire, drive out or away by or as if by fire; ""The soldiers were fired""; ""Surrender fires the cold skepticism"", Relation: hypernym, Tail: ciliophoran, a protozoan with a microscopic appendage extending from the surface of the cell. Answer with 'Yes' or 'No'."	No
9918554	_hypernym	4997032	"Is the following triple valid? Head: child, an immature childish person; ""he remained a child in practical matters as long as he lived""; ""stop being a baby!"", Relation: hypernym, Tail: tastelessness, the property of having no flavor. Answer with 'Yes' or 'No'."	No
13441812	_derivationally_related_form	10185793	Is the following triple valid? Head: incubation, sitting on eggs so as to hatch them by the warmth of the body, Relation: derivationally related form, Tail: horseman, a man skilled in equitation. Answer with 'Yes' or 'No'.	No
