head	relation	tail	prompt	prediction
/m/04ztj	/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony	10409011	Is the following triple valid? Head: Marriage, Relation: people marriage union type unions of this type. people marriage location of ceremony, Tail: 10409011. Answer with 'Yes' or 'No'.	No
15267945	/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony	/m/0ng8v	Is the following triple valid? Head: 15267945, Relation: people marriage union type unions of this type. people marriage location of ceremony, Tail: County Kildare. Answer with 'Yes' or 'No'.	No
217427	/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony	/m/0jpy_	Is the following triple valid? Head: 217427, Relation: people marriage union type unions of this type. people marriage location of ceremony, Tail: Newport. Answer with 'Yes' or 'No'.	No
1607716	/film/film/production_companies	/m/09b3v	Is the following triple valid? Head: 1607716, Relation: film film production companies, Tail: The Walt Disney Company. Answer with 'Yes' or 'No'.	No
2068541	/award/award_category/winners./award/award_honor/award_winner	/m/0kft	Is the following triple valid? Head: 2068541, Relation: award award category winners. award award honor award winner, Tail: Akira Kurosawa. Answer with 'Yes' or 'No'.	No
11858814	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0bfvw2	Is the following triple valid? Head: 11858814, Relation: award award nominee award nominations. award award nomination award, Tail: Primetime Emmy Award for Outstanding Supporting Actress - Miniseries or a Movie. Answer with 'Yes' or 'No'.	No
/m/0k6nt	/location/location/time_zones	11753936	Is the following triple valid? Head: Denmark-GB, Relation: location location time zones, Tail: 11753936. Answer with 'Yes' or 'No'.	No
7819769	/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school	/m/09f2j	Is the following triple valid? Head: 7819769, Relation: sports sports league draft picks. sports sports league draft pick school, Tail: University of California, Los Angeles. Answer with 'Yes' or 'No'.	No
1300508	/people/person/profession	/m/01d_h8	Is the following triple valid? Head: 1300508, Relation: people person profession, Tail: Film Producer-GB. Answer with 'Yes' or 'No'.	No
1247306	/people/ethnicity/people	/m/08c9b0	Is the following triple valid? Head: 1247306, Relation: people ethnicity people, Tail: Patrick Doyle. Answer with 'Yes' or 'No'.	No
/m/09p2r9	/award/award_ceremony/awards_presented./award/award_honor/award_winner	10141811	Is the following triple valid? Head: 62nd Golden Globe Awards, Relation: award award ceremony awards presented. award award honor award winner, Tail: 10141811. Answer with 'Yes' or 'No'.	No
/m/0gfh84d	/film/film/genre	8771841	Is the following triple valid? Head: Lawless, Relation: film film genre, Tail: 8771841. Answer with 'Yes' or 'No'.	No
/m/0gh8zks	/film/film/release_date_s./film/film_regional_release_date/film_release_region	8710678	Is the following triple valid? Head: Shame, Relation: film film release date s. film film regional release date film release region, Tail: 8710678. Answer with 'Yes' or 'No'.	No
230033	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/01b_lz	Is the following triple valid? Head: 230033, Relation: award award nominee award nominations. award award nomination nominated for, Tail: Law & Order: Special Victims Unit. Answer with 'Yes' or 'No'.	No
/m/03hkv_r	/award/award_category/nominees./award/award_nomination/nominated_for	12008749	Is the following triple valid? Head: Writers Guild of America Award for Best Adapted Screenplay, Relation: award award category nominees. award award nomination nominated for, Tail: 12008749. Answer with 'Yes' or 'No'.	No
1902877	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/062z7	Is the following triple valid? Head: 1902877, Relation: education educational institution students graduates. education education major field of study, Tail: Political Science. Answer with 'Yes' or 'No'.	No
1274909	/media_common/netflix_genre/titles	/m/02dpl9	Is the following triple valid? Head: 1274909, Relation: media common netflix genre titles, Tail: The City of Lost Children. Answer with 'Yes' or 'No'.	No
/m/01hmnh	/media_common/netflix_genre/titles	11890507	Is the following triple valid? Head: Fantasy, Relation: media common netflix genre titles, Tail: 11890507. Answer with 'Yes' or 'No'.	No
/m/06rq2l	/people/person/profession	2065726	Is the following triple valid? Head: Allen Covert, Relation: people person profession, Tail: 2065726. Answer with 'Yes' or 'No'.	No
/m/09_gdc	/film/special_film_performance_type/film_performance_type./film/performance/film	9559404	Is the following triple valid? Head: Deleted scene, Relation: film special film performance type film performance type. film performance film, Tail: 9559404. Answer with 'Yes' or 'No'.	No
/m/0dq9wx	/people/person/profession	8892058	Is the following triple valid? Head: Lauren Katherine Conrad, Relation: people person profession, Tail: 8892058. Answer with 'Yes' or 'No'.	No
/m/0f2c8g	/people/person/nationality	12654387	Is the following triple valid? Head: Cochin Haneefa, Relation: people person nationality, Tail: 12654387. Answer with 'Yes' or 'No'.	No
/m/0dlglj	/film/actor/film./film/performance/film	4291511	Is the following triple valid? Head: Clifton Collins, Jr., Relation: film actor film. film performance film, Tail: 4291511. Answer with 'Yes' or 'No'.	No
/m/03f22dp	/people/person/nationality	4091247	Is the following triple valid? Head: Ashok Kumar, Relation: people person nationality, Tail: 4091247. Answer with 'Yes' or 'No'.	No
/m/0pgjm	/people/person/profession	10337488	Is the following triple valid? Head: Michael McKean, Relation: people person profession, Tail: 10337488. Answer with 'Yes' or 'No'.	No
8836329	/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school	/m/02pptm	Is the following triple valid? Head: 8836329, Relation: sports professional sports team draft picks. sports sports league draft pick school, Tail: California State University, Fresno. Answer with 'Yes' or 'No'.	No
/m/0d6d2	/people/person/profession	13430495	Is the following triple valid? Head: Paul Newman, Relation: people person profession, Tail: 13430495. Answer with 'Yes' or 'No'.	No
4766275	/people/ethnicity/people	/m/06myp	Is the following triple valid? Head: 4766275, Relation: people ethnicity people, Tail: Sigmund Freud. Answer with 'Yes' or 'No'.	No
9279458	/people/person/gender	/m/05zppz	Is the following triple valid? Head: 9279458, Relation: people person gender, Tail: Male. Answer with 'Yes' or 'No'.	No
/m/0krdk	/business/job_title/people_with_this_title./business/employment_tenure/company	9350524	Is the following triple valid? Head: Chief Financial Officer-GB, Relation: business job title people with this title. business employment tenure company, Tail: 9350524. Answer with 'Yes' or 'No'.	No
11858077	/film/film/language	/m/02h40lc	Is the following triple valid? Head: 11858077, Relation: film film language, Tail: English Language. Answer with 'Yes' or 'No'.	No
12665271	/award/award_category/nominees./award/award_nomination/nominated_for	/m/07024	Is the following triple valid? Head: 12665271, Relation: award award category nominees. award award nomination nominated for, Tail: Saving Private Ryan. Answer with 'Yes' or 'No'.	No
/m/0dwxr	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	10105462	Is the following triple valid? Head: Modern pentathlon, Relation: olympics olympic sport athletes. olympics olympic athlete affiliation country, Tail: 10105462. Answer with 'Yes' or 'No'.	No
/m/05cx7x	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	3163973	Is the following triple valid? Head: David Krumholtz, Relation: award award nominee award nominations. award award nomination award nominee, Tail: 3163973. Answer with 'Yes' or 'No'.	No
/m/03mqj_	/sports/sports_team/colors	4832518	Is the following triple valid? Head: FC Rubin Kazan, Relation: sports sports team colors, Tail: 4832518. Answer with 'Yes' or 'No'.	No
5768252	/music/performance_role/regular_performances./music/group_membership/role	/m/03f5mt	Is the following triple valid? Head: 5768252, Relation: music performance role regular performances. music group membership role, Tail: Keytar. Answer with 'Yes' or 'No'.	No
/m/018ygt	/award/award_nominee/award_nominations./award/award_nomination/award	12929783	Is the following triple valid? Head: Alec Baldwin, Relation: award award nominee award nominations. award award nomination award, Tail: 12929783. Answer with 'Yes' or 'No'.	No
/m/043g7l	/music/record_label/artist	189669	Is the following triple valid? Head: Sony Music Entertainment, Relation: music record label artist, Tail: 189669. Answer with 'Yes' or 'No'.	No
/m/02yvct	/film/film/release_date_s./film/film_regional_release_date/film_release_region	11638902	Is the following triple valid? Head: Inglourious Basterds, Relation: film film release date s. film film regional release date film release region, Tail: 11638902. Answer with 'Yes' or 'No'.	No
6776679	/music/genre/artists	/m/01m15br	Is the following triple valid? Head: 6776679, Relation: music genre artists, Tail: Chris Thile. Answer with 'Yes' or 'No'.	No
/m/03k48_	/people/person/profession	1682293	Is the following triple valid? Head: Andy Richter, Relation: people person profession, Tail: 1682293. Answer with 'Yes' or 'No'.	No
/m/0ply0	/location/location/time_zones	9964805	Is the following triple valid? Head: Orlando, Relation: location location time zones, Tail: 9964805. Answer with 'Yes' or 'No'.	No
/m/058frd	/people/person/spouse_s./people/marriage/location_of_ceremony	9941964	Is the following triple valid? Head: Bruce Cohen, Relation: people person spouse s. people marriage location of ceremony, Tail: 9941964. Answer with 'Yes' or 'No'.	No
/m/041rx	/people/ethnicity/people	8891595	Is the following triple valid? Head: Jewish people, Relation: people ethnicity people, Tail: 8891595. Answer with 'Yes' or 'No'.	No
/m/017s11	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	1633825	Is the following triple valid? Head: Columbia Pictures, Relation: award award nominee award nominations. award award nomination award nominee, Tail: 1633825. Answer with 'Yes' or 'No'.	No
/m/0484q	/influence/influence_node/influenced_by	13798814	Is the following triple valid? Head: Kurt Cobain, Relation: influence influence node influenced by, Tail: 13798814. Answer with 'Yes' or 'No'.	No
1507175	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09vw2b7	Is the following triple valid? Head: 1507175, Relation: film film other crew. film film crew gig film crew role, Tail: Special Effects Supervisor. Answer with 'Yes' or 'No'.	No
12327209	/award/award_category/nominees./award/award_nomination/nominated_for	/m/05567m	Is the following triple valid? Head: 12327209, Relation: award award category nominees. award award nomination nominated for, Tail: The Mask. Answer with 'Yes' or 'No'.	No
